trial,step,original,complete,window,sups,size
3,216,10,29,90,1,100
3,203,34,43,90,1,100
3,243,4,4,90,1,100
3,146,42,102,90,1,100
3,210,39,39,90,1,100
3,240,2,11,90,1,100
3,249,2,2,90,1,100
3,212,41,41,90,1,100
3,192,28,63,90,1,100
3,232,22,22,90,1,100
3,214,34,41,90,1,100
3,236,19,21,90,1,100
3,173,34,86,90,1,100
3,213,48,48,90,1,100
3,207,23,54,90,1,100
3,204,38,59,90,1,100
3,225,38,38,90,1,100
3,217,48,48,90,1,100
3,219,46,46,90,1,100
3,190,40,75,90,1,100
3,255,12,12,90,1,100
3,247,19,19,90,1,100
3,71,26,196,90,1,100
3,254,2,14,90,1,100
3,250,18,18,90,1,100
3,263,1,6,90,1,100
3,148,49,122,90,1,100
3,228,11,42,90,1,100
3,239,3,34,90,1,100
3,253,21,21,90,1,100
3,234,13,40,90,1,100
3,245,27,29,90,1,100
3,229,49,49,90,1,100
3,231,38,48,90,1,100
3,242,36,36,90,1,100
3,238,40,40,90,1,100
3,271,8,8,90,1,100
3,224,46,57,90,1,100
3,276,8,8,90,1,100
3,201,32,86,90,1,100
3,266,23,23,90,1,100
3,244,36,46,90,1,100
3,220,25,70,90,1,100
3,291,1,1,90,1,100
3,257,34,34,90,1,100
3,285,8,8,90,1,100
3,281,12,12,90,1,100
3,149,47,146,90,1,100
3,188,25,107,90,1,100
3,280,15,15,90,1,100
3,260,29,36,90,1,100
3,241,19,55,90,1,100
3,264,34,34,90,1,100
3,282,14,17,90,1,100
3,76,34,225,90,1,100
3,278,24,24,90,1,100
3,259,42,42,90,1,100
3,261,43,43,90,1,100
3,248,28,58,90,1,100
3,82,7,226,90,1,100
3,303,4,4,90,1,100
3,223,45,85,90,1,100
3,275,36,36,90,1,100
3,246,40,67,90,1,100
3,262,31,55,90,1,100
3,292,22,26,90,1,100
3,256,29,63,90,1,100
3,270,50,50,90,1,100
3,252,47,69,90,1,100
3,294,28,28,90,1,100
3,304,14,22,90,1,100
3,279,48,48,90,1,100
3,289,38,38,90,1,100
3,293,10,35,90,1,100
3,296,11,34,90,1,100
3,287,44,44,90,1,100
3,290,42,42,90,1,100
3,283,50,50,90,1,100
3,265,25,68,90,1,100
3,160,39,174,90,1,100
3,302,31,31,90,1,100
3,326,9,9,90,1,100
3,331,4,4,90,1,100
3,273,35,63,90,1,100
3,206,44,132,90,1,100
3,298,34,43,90,1,100
3,299,44,44,90,1,100
3,310,33,33,90,1,100
3,267,14,80,90,1,100
3,315,32,32,90,1,100
3,319,28,28,90,1,100
